date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,hcLabel
1428,-0.081674884,-0.003847634,-0.007457832,-0.019385854,-0.004616602,0.008866223,0.024015427,0.068828697,0.000585191,0.003257816,0.054940251,-0.028162943,-0.085169078,-0.008245698,0.082370095,-0.000751995,-0.035680294,0.096089122,0.052756132,0.048342277,-0.000268229
1429,0.011236897,-0.000268229,0.007221273,0.037478909,-0.019385854,0.0332286,0.008866223,0.060249875,-0.005375796,0.012374111,0.066928268,-0.02942509,-0.075636179,-0.007590423,0.043875873,0.03808,-0.034412121,0.111489881,0.041905772,0.01954546,0.001792249
1430,0.000150275,0.001792249,0.013281586,-0.025009604,0.037478909,0.004623136,0.0332286,0.016088301,0.067190186,0.006312541,0.040972535,0.01820197,-0.072932365,-0.041895469,0.025520792,0.025575242,0.01379801,-0.007443853,0.078294303,0.066909369,0.021618495
1431,0.023482872,0.021618495,0.007820922,-0.037813415,-0.025009604,-0.022394978,0.004623136,0.059552909,0.053392945,-0.0168571,0.017610623,-0.01489567,-0.047121021,-0.058282375,0.021311638,0.049976207,0.008592131,-0.066973209,0.135291638,0.04745447,-0.000408959
1432,-0.049298934,-0.000408959,0.045332484,0.02332851,-0.037813415,-0.004113158,-0.022394978,0.018821342,0.087207613,-0.005190271,-0.009854754,-0.03407933,-0.065055954,-0.057037718,0.032911874,0.058554134,0.014478313,-0.071340974,0.112729348,0.031006713,-0.000944138
1433,-0.065881321,-0.000944138,-0.020289981,-0.012338762,0.02332851,0.055734019,-0.004113158,0.02179091,0.068828697,0.000585191,0.003257816,-0.053522584,-0.028162943,-0.085169078,-0.008245698,0.082370095,-0.000751995,-0.035680294,0.096089122,0.087370321,-0.002835092
1434,-0.093243511,-0.002835092,0.039553798,0.030725804,-0.012338762,0.014387864,0.055734019,0.019167409,0.060249875,-0.005375796,0.012374111,-0.018475297,-0.02942509,-0.075636179,-0.007590423,0.043875873,0.03808,-0.034412121,0.111489881,0.09038135,-0.00162165
1435,-0.120635834,-0.00162165,-0.003847634,-0.030661583,0.030725804,-0.011152058,0.014387864,0.015694299,0.016088301,0.067190186,0.006312541,-0.041498343,0.01820197,-0.072932365,-0.041895469,0.025520792,0.025575242,0.01379801,-0.007443853,0.034633023,0.020198078
1436,-0.107261525,0.020198078,-0.000268229,-0.006245184,-0.030661583,0.031049239,-0.011152058,0.014282119,0.059552909,0.053392945,-0.0168571,-0.055855525,-0.01489567,-0.047121021,-0.058282375,0.021311638,0.049976207,0.008592131,-0.066973209,0.023407538,-0.00810537
1437,-0.156477057,-0.00810537,0.001792249,0.004720125,-0.006245184,-0.001355455,0.031049239,0.006472594,0.018821342,0.087207613,-0.005190271,-0.024453172,-0.03407933,-0.065055954,-0.057037718,0.032911874,0.058554134,0.014478313,-0.071340974,0.043020421,-0.022107106
1438,-0.164322507,-0.022107106,0.021618495,0.006782919,0.004720125,0.001757118,-0.001355455,-0.014847483,0.02179091,0.068828697,0.000585191,-0.020164545,-0.053522584,-0.028162943,-0.085169078,-0.008245698,0.082370095,-0.000751995,-0.035680294,0.012556346,0.037678132
1439,-0.167221968,0.037678132,-0.000408959,0.029732528,0.006782919,0.003382033,0.001757118,0.025177697,0.019167409,0.060249875,-0.005375796,-0.02267778,-0.018475297,-0.02942509,-0.075636179,-0.007590423,0.043875873,0.03808,-0.034412121,-0.026230509,0.024549078
1440,-0.172987133,0.024549078,-0.000944138,-0.012589129,0.029732528,0.007798516,0.003382033,0.052050922,0.015694299,0.016088301,0.067190186,-0.039244388,-0.041498343,0.01820197,-0.072932365,-0.041895469,0.025520792,0.025575242,0.01379801,-0.025648836,-0.015459267
1441,-0.089940358,-0.015459267,-0.002835092,0.002711282,-0.012589129,0.000934812,0.007798516,0.015280276,0.014282119,0.059552909,0.053392945,-0.049991571,-0.055855525,-0.01489567,-0.047121021,-0.058282375,0.021311638,0.049976207,0.008592131,-0.04332625,0.007851004
1442,-0.09189384,0.007851004,-0.00162165,-0.026445954,0.002711282,-0.039609406,0.000934812,0.031612849,0.006472594,0.018821342,0.087207613,-0.023320349,-0.024453172,-0.03407933,-0.065055954,-0.057037718,0.032911874,0.058554134,0.014478313,-0.047124932,-0.000394039
1443,-0.09897836,-0.000394039,0.020198078,-0.024549519,-0.026445954,0.002355509,-0.039609406,0.054518711,-0.014847483,0.02179091,0.068828697,-0.016301532,-0.020164545,-0.053522584,-0.028162943,-0.085169078,-0.008245698,0.082370095,-0.000751995,-0.038281137,-0.027532951
1444,-0.074866433,-0.027532951,-0.00810537,0.05266813,-0.024549519,-0.014822081,0.002355509,-0.011750688,0.025177697,0.019167409,0.060249875,-0.022704572,-0.02267778,-0.018475297,-0.02942509,-0.075636179,-0.007590423,0.043875873,0.03808,0.020691742,-0.010424895
1445,-0.065818242,-0.010424895,-0.022107106,-0.028829661,0.05266813,0.003796831,-0.014822081,-0.045485533,0.052050922,0.015694299,0.016088301,-0.028369912,-0.039244388,-0.041498343,0.01820197,-0.072932365,-0.041895469,0.025520792,0.025575242,0.02549398,0.017550862
1446,0.013576147,0.017550862,0.037678132,0.011874193,-0.028829661,0.010224659,0.003796831,-0.013482139,0.015280276,0.014282119,0.059552909,0.003508149,-0.049991571,-0.055855525,-0.01489567,-0.047121021,-0.058282375,0.021311638,0.049976207,0.031501663,-0.007297688
1447,0.084976537,-0.007297688,0.024549078,-0.01636703,0.011874193,0.019282023,0.010224659,-0.028310179,0.031612849,0.006472594,0.018821342,-0.014739819,-0.023320349,-0.024453172,-0.03407933,-0.065055954,-0.057037718,0.032911874,0.058554134,0.039928493,-0.008151976
1448,0.091670318,-0.008151976,-0.015459267,-0.021607972,-0.01636703,0.007071477,0.019282023,-0.03585146,0.054518711,-0.014847483,0.02179091,0.004335377,-0.016301532,-0.020164545,-0.053522584,-0.028162943,-0.085169078,-0.008245698,0.082370095,0.020253137,0.005524746
1449,0.086722569,0.005524746,0.007851004,-0.006640903,-0.021607972,-0.009050582,0.007071477,-0.003076539,-0.011750688,0.025177697,0.019167409,0.003367533,-0.022704572,-0.02267778,-0.018475297,-0.02942509,-0.075636179,-0.007590423,0.043875873,-0.027894224,-0.010988782
1450,0.035172308,-0.010988782,-0.000394039,-0.007219,-0.006640903,0.011997327,-0.009050582,-0.003644613,-0.045485533,0.052050922,0.015694299,0.022074429,-0.028369912,-0.039244388,-0.041498343,0.01820197,-0.072932365,-0.041895469,0.025520792,-0.02877055,-0.007853514
1451,-0.009061384,-0.007853514,-0.027532951,0.011826786,-0.007219,-0.008888703,0.011997327,-0.028519818,-0.013482139,0.015280276,0.014282119,0.031286132,0.003508149,-0.049991571,-0.055855525,-0.01489567,-0.047121021,-0.058282375,0.021311638,0.019083281,0.027720816
1452,0.003606673,0.027720816,-0.010424895,-0.048348084,0.011826786,-0.028819511,-0.008888703,0.005750055,-0.028310179,0.031612849,0.006472594,-0.000704016,-0.014739819,-0.023320349,-0.024453172,-0.03407933,-0.065055954,-0.057037718,0.032911874,0.009968344,-0.003194591
1453,0.007791611,-0.003194591,0.017550862,-0.013398957,-0.048348084,0.00616363,-0.028819511,0.010776924,-0.03585146,0.054518711,-0.014847483,-0.031803451,0.004335377,-0.016301532,-0.020164545,-0.053522584,-0.028162943,-0.085169078,-0.008245698,0.011009582,0.00507172
1454,0.024126976,0.00507172,-0.007297688,-0.030244367,-0.013398957,0.03977488,0.00616363,0.010321531,-0.003076539,-0.011750688,0.025177697,-0.010238462,0.003367533,-0.022704572,-0.02267778,-0.018475297,-0.02942509,-0.075636179,-0.007590423,0.067876161,-0.01472561
1455,0.025948128,-0.01472561,-0.008151976,0.033552409,-0.030244367,0.002945769,0.03977488,0.006504185,-0.003644613,-0.045485533,0.052050922,-0.026517656,0.022074429,-0.028369912,-0.039244388,-0.041498343,0.01820197,-0.072932365,-0.041895469,0.057860274,0.003236314
1456,0.094159114,0.003236314,0.005524746,0.010117818,0.033552409,-0.007866906,0.002945769,0.017754497,-0.028519818,-0.013482139,0.015280276,-0.017621843,0.031286132,0.003508149,-0.049991571,-0.055855525,-0.01489567,-0.047121021,-0.058282375,0.081742479,0.059840481
1457,0.087067878,0.059840481,-0.010988782,0.022695182,0.010117818,0.025806789,-0.007866906,0.049562682,0.005750055,-0.028310179,0.031612849,-0.007451565,-0.000704016,-0.014739819,-0.023320349,-0.024453172,-0.03407933,-0.065055954,-0.057037718,0.119114091,0.01215524
1458,0.092913773,0.01215524,-0.007853514,0.11829256,0.022695182,-0.003273439,0.025806789,0.065724924,0.010776924,-0.03585146,0.054518711,-0.004458457,-0.031803451,0.004335377,-0.016301532,-0.020164545,-0.053522584,-0.028162943,-0.085169078,0.133249647,0.018880044
1459,0.10356596,0.018880044,0.027720816,0.003639591,0.11829256,0.06324879,-0.003273439,0.080366541,0.010321531,-0.003076539,-0.011750688,-0.060548885,-0.010238462,0.003367533,-0.022704572,-0.02267778,-0.018475297,-0.02942509,-0.075636179,0.121759703,-0.005033717
1460,0.145180691,-0.005033717,-0.003194591,0.011519881,0.003639591,0.037595143,0.06324879,0.090993831,0.006504185,-0.003644613,-0.045485533,-0.039644046,-0.026517656,0.022074429,-0.028369912,-0.039244388,-0.041498343,0.01820197,-0.072932365,0.113872377,0.007775975
1461,0.181406136,0.007775975,0.00507172,0.008272315,0.011519881,0.00466475,0.037595143,0.095930597,0.017754497,-0.028519818,-0.013482139,-0.03968904,-0.017621843,0.031286132,0.003508149,-0.049991571,-0.055855525,-0.01489567,-0.047121021,0.020159156,0.006239462
1462,0.129312928,0.006239462,-0.01472561,0.03136033,0.008272315,0.015406201,0.00466475,0.040504334,0.049562682,0.005750055,-0.028310179,-0.070911821,-0.007451565,-0.000704016,-0.014739819,-0.023320349,-0.024453172,-0.03407933,-0.065055954,-0.057980154,-0.021650636
1463,0.109153358,-0.021650636,0.003236314,-0.007358047,0.03136033,-0.010281631,0.015406201,0.005751601,0.065724924,0.010776924,-0.03585146,-0.063116481,-0.004458457,-0.031803451,0.004335377,-0.016301532,-0.020164545,-0.053522584,-0.028162943,-0.097311069,0.000125792
1464,0.141907231,0.000125792,0.059840481,0.034547083,-0.007358047,-0.026205326,-0.010281631,-0.012760999,0.080366541,0.010321531,-0.003076539,-0.085378014,-0.060548885,-0.010238462,0.003367533,-0.022704572,-0.02267778,-0.018475297,-0.02942509,-0.092534681,0.008204493
1465,0.135520809,0.008204493,0.01215524,0.036133716,0.034547083,-0.041879681,-0.026205326,0.000374399,0.090993831,0.006504185,-0.003644613,-0.04781643,-0.039644046,-0.026517656,0.022074429,-0.028369912,-0.039244388,-0.041498343,0.01820197,-0.102350488,-0.023683857
1466,0.162827378,-0.023683857,0.018880044,-0.01148333,0.036133716,-0.037281695,-0.041879681,-0.030854378,0.095930597,0.017754497,-0.028519818,-0.049424661,-0.03968904,-0.017621843,0.031286132,0.003508149,-0.049991571,-0.055855525,-0.01489567,-0.100492369,-0.002270538
1467,0.069634175,-0.002270538,-0.005033717,0.014593299,-0.01148333,0.020779008,-0.037281695,-0.039050666,0.040504334,0.049562682,0.005750055,0.021538236,-0.070911821,-0.007451565,-0.000704016,-0.014739819,-0.023320349,-0.024453172,-0.03407933,-0.084841206,-0.008738314
1468,0.009130724,-0.008738314,0.007775975,0.020981496,0.014593299,-0.020987147,0.020779008,-0.026367991,0.005751601,0.065724924,0.010776924,0.157893169,-0.063116481,-0.004458457,-0.031803451,0.004335377,-0.016301532,-0.020164545,-0.053522584,-0.053338242,0.018137547
1469,0.017759989,0.018137547,0.006239462,-0.018537774,0.020981496,-0.024189587,-0.020987147,-0.008833375,-0.012760999,0.080366541,0.010321531,0.198350788,-0.085378014,-0.060548885,-0.010238462,0.003367533,-0.022704572,-0.02267778,-0.018475297,-0.034370836,0.010034653
1470,0.028111403,0.010034653,-0.021650636,-0.015960174,-0.018537774,-0.025208674,-0.024189587,-0.007034144,0.000374399,0.090993831,0.006504185,0.172805206,-0.04781643,-0.039644046,-0.026517656,0.022074429,-0.028369912,-0.039244388,-0.041498343,-0.00696832,0.024102906
1471,0.002357465,0.024102906,0.000125792,-0.036154202,-0.015960174,-0.004141566,-0.025208674,0.041567556,-0.030854378,0.095930597,0.017754497,0.17066247,-0.049424661,-0.03968904,-0.017621843,0.031286132,0.003508149,-0.049991571,-0.055855525,0.016431777,0.010786377
1472,0.014847732,0.010786377,0.008204493,-0.018376833,-0.036154202,0.041231434,-0.004141566,0.055198164,-0.039050666,0.040504334,0.049562682,0.180581323,0.021538236,-0.070911821,-0.007451565,-0.000704016,-0.014739819,-0.023320349,-0.024453172,-0.003173408,-0.002632807
1473,0.01987662,-0.002632807,-0.023683857,0.007549525,-0.018376833,0.00679517,0.041231434,0.061697476,-0.026367991,0.005751601,0.065724924,0.047931992,0.157893169,-0.063116481,-0.004458457,-0.031803451,0.004335377,-0.016301532,-0.020164545,-0.002549284,0.014799491
1474,0.002605136,0.014799491,-0.002270538,-0.006557855,0.007549525,-0.001195297,0.00679517,0.058216604,-0.008833375,-0.012760999,0.080366541,0.080203488,0.198350788,-0.085378014,-0.060548885,-0.010238462,0.003367533,-0.022704572,-0.02267778,-0.102674496,0.007702313
1475,-0.014487645,0.007702313,-0.008738314,0.004559679,-0.006557855,-0.044010688,-0.001195297,0.055773004,-0.007034144,0.000374399,0.090993831,0.106488637,0.172805206,-0.04781643,-0.039644046,-0.026517656,0.022074429,-0.028369912,-0.039244388,-0.104753367,-0.011176815
1476,-0.03762963,-0.011176815,0.018137547,0.039256726,0.004559679,-0.003518049,-0.044010688,0.019402267,0.041567556,-0.030854378,0.095930597,0.084808584,0.17066247,-0.049424661,-0.03968904,-0.017621843,0.031286132,0.003508149,-0.049991571,-0.087639661,0.018560862
1477,-0.046134376,0.018560862,0.010034653,0.023020269,0.039256726,-0.063288535,-0.003518049,0.027243021,0.055198164,-0.039050666,0.040504334,0.067172634,0.180581323,0.021538236,-0.070911821,-0.007451565,-0.000704016,-0.014739819,-0.023320349,-0.099174446,0.002799287
1478,-0.054595467,0.002799287,0.024102906,-0.005734299,0.023020269,0.004462686,-0.063288535,0.032837833,0.061697476,-0.026367991,0.005751601,0.097639999,0.047931992,0.157893169,-0.063116481,-0.004458457,-0.031803451,0.004335377,-0.016301532,-0.063147749,0.00722339
1479,-0.039537058,0.00722339,0.010786377,0.004731316,-0.005734299,0.017898044,0.004462686,0.025127065,0.058216604,-0.008833375,-0.012760999,0.041317706,0.080203488,0.198350788,-0.085378014,-0.060548885,-0.010238462,0.003367533,-0.022704572,-0.038476212,0.024637146
1480,-0.0427666,0.024637146,-0.002632807,-0.01987878,0.004731316,-0.056097065,0.017898044,0.042354729,0.055773004,-0.007034144,0.000374399,-0.01103682,0.106488637,0.172805206,-0.04781643,-0.039644046,-0.026517656,0.022074429,-0.028369912,0.00066758,0.019293762
1481,-0.056057907,0.019293762,0.014799491,0.015933321,-0.01987878,0.036334232,-0.056097065,0.07447488,0.019402267,0.041567556,-0.030854378,-0.035718836,0.084808584,0.17066247,-0.049424661,-0.03968904,-0.017621843,0.031286132,0.003508149,0.005959112,0.01462074
1482,-0.083775507,0.01462074,0.007702313,-0.004591115,0.015933321,-0.038620706,0.036334232,0.070318464,0.027243021,0.055198164,-0.039050666,-0.067054029,0.067172634,0.180581323,0.021538236,-0.070911821,-0.007451565,-0.000704016,-0.014739819,0.086528901,-0.022808135
1483,-0.130279549,-0.022808135,-0.011176815,0.007432839,-0.004591115,0.045354528,-0.038620706,0.042986876,0.032837833,0.061697476,-0.026367991,-0.07932781,0.097639999,0.047931992,0.157893169,-0.063116481,-0.004458457,-0.031803451,0.004335377,0.044273362,0.025347805
1484,-0.141228158,0.025347805,0.018560862,0.013861,0.007432839,0.023280691,0.045354528,0.061754834,0.025127065,0.058216604,-0.008833375,-0.068089906,0.041317706,0.080203488,0.198350788,-0.085378014,-0.060548885,-0.010238462,0.003367533,0.067526783,-0.000110173
1485,-0.131952894,-0.000110173,0.002799287,-0.025747236,0.013861,0.01950249,0.023280691,0.036111038,0.042354729,0.055773004,-0.007034144,-0.048657097,-0.01103682,0.106488637,0.172805206,-0.04781643,-0.039644046,-0.026517656,0.022074429,0.054325447,-0.001525644
1486,-0.13325896,-0.001525644,0.00722339,-0.007457832,-0.025747236,-0.003969217,0.01950249,0.014948134,0.07447488,0.019402267,0.041567556,0.02577561,-0.035718836,0.084808584,0.17066247,-0.049424661,-0.03968904,-0.017621843,0.031286132,0.036554523,-0.003701094
1487,-0.15647903,-0.003701094,0.024637146,0.007221273,-0.007457832,-0.017213133,-0.003969217,-0.003379612,0.070318464,0.027243021,0.055198164,0.069034713,-0.067054029,0.067172634,0.180581323,0.021538236,-0.070911821,-0.007451565,-0.000704016,0.012613288,-0.002198233
1488,-0.169251583,-0.002198233,0.019293762,0.013281586,0.007221273,0.032427379,-0.017213133,0.017640056,0.042986876,0.032837833,0.061697476,0.054940251,-0.07932781,0.097639999,0.047931992,0.157893169,-0.063116481,-0.004458457,-0.031803451,0.009962585,0.001648037
1489,-0.18535635,0.001648037,0.01462074,0.007820922,0.013281586,0.006033034,0.032427379,-0.005881555,0.061754834,0.025127065,0.058216604,0.066928268,-0.068089906,0.041317706,0.080203488,0.198350788,-0.085378014,-0.060548885,-0.010238462,-0.00853767,-0.015771257
1490,-0.14458478,-0.015771257,-0.022808135,0.045332484,0.007820922,-0.004044895,0.006033034,-0.021452243,0.036111038,0.042354729,0.055773004,0.040972535,-0.048657097,-0.01103682,0.106488637,0.172805206,-0.04781643,-0.039644046,-0.026517656,-0.031125221,-0.031060527
1491,-0.160904592,-0.031060527,0.025347805,-0.020289981,0.045332484,-0.006576512,-0.004044895,-0.050397698,0.014948134,0.07447488,0.019402267,0.017610623,0.02577561,-0.035718836,0.084808584,0.17066247,-0.049424661,-0.03968904,-0.017621843,-0.029832457,0.01401677
1492,-0.163606887,0.01401677,-0.000110173,0.039553798,-0.020289981,-0.03521559,-0.006576512,-0.033510271,-0.003379612,0.070318464,0.027243021,-0.009854754,0.069034713,-0.067054029,0.067172634,0.180581323,0.021538236,-0.070911821,-0.007451565,-0.052339888,0.005545075
1493,-0.138409378,0.005545075,-0.001525644,-0.003847634,0.039553798,0.008906561,-0.03521559,-0.026009957,0.017640056,0.042986876,0.032837833,0.003257816,0.054940251,-0.07932781,0.097639999,0.047931992,0.157893169,-0.063116481,-0.004458457,-0.077621167,-0.029404803
1494,-0.150163558,-0.029404803,-0.003701094,-0.000268229,-0.003847634,0.007375379,0.008906561,-0.05620535,-0.005881555,0.061754834,0.025127065,0.012374111,0.066928268,-0.068089906,0.041317706,0.080203488,0.198350788,-0.085378014,-0.060548885,-0.031831866,0.033782258
1495,-0.086177168,0.033782258,-0.002198233,0.001792249,-0.000268229,-0.027150586,0.007375379,-0.008687593,-0.021452243,0.036111038,0.042354729,0.006312541,0.040972535,-0.048657097,-0.01103682,0.106488637,0.172805206,-0.04781643,-0.039644046,-0.049780991,-0.005618223
1496,-0.117998426,-0.005618223,0.001648037,0.021618495,0.001792249,-0.033078647,-0.027150586,0.017342177,-0.050397698,0.014948134,0.07447488,-0.0168571,0.017610623,0.02577561,-0.035718836,0.084808584,0.17066247,-0.049424661,-0.03968904,-0.081597067,-0.009366817
1497,-0.094642857,-0.009366817,-0.015771257,-0.000408959,0.021618495,0.012678835,-0.033078647,-0.006118095,-0.033510271,-0.003379612,0.070318464,-0.005190271,-0.009854754,0.069034713,-0.067054029,0.067172634,0.180581323,0.021538236,-0.070911821,-0.066892629,-0.025651943
1498,-0.109130382,-0.025651943,-0.031060527,-0.000944138,-0.000408959,-0.009797825,0.012678835,-0.036953263,-0.026009957,0.017640056,0.042986876,0.000585191,0.003257816,0.054940251,-0.07932781,0.097639999,0.047931992,0.157893169,-0.063116481,0.003053852,0.009831768
1499,-0.087088894,0.009831768,0.01401677,-0.002835092,-0.000944138,-0.026354458,-0.009797825,0.001978159,-0.05620535,-0.005881555,0.061754834,-0.005375796,0.012374111,0.066928268,-0.068089906,0.041317706,0.080203488,0.198350788,-0.085378014,0.01523063,-0.017966609
1500,-0.056528917,-0.017966609,0.005545075,-0.00162165,-0.002835092,-0.011574412,-0.026354458,-0.048178665,-0.008687593,-0.021452243,0.036111038,0.067190186,0.006312541,0.040972535,-0.048657097,-0.01103682,0.106488637,0.172805206,-0.04781643,0.008674219,-0.021939689
1501,-0.071198683,-0.021939689,-0.029404803,0.020198078,-0.00162165,0.039402559,-0.011574412,-0.063801557,0.017342177,-0.050397698,0.014948134,0.053392945,-0.0168571,0.017610623,0.02577561,-0.035718836,0.084808584,0.17066247,-0.049424661,0.005951512,-0.008447135
1502,-0.083008781,-0.008447135,0.033782258,-0.00810537,0.020198078,0.024972457,0.039402559,-0.062932411,-0.006118095,-0.033510271,-0.003379612,0.087207613,-0.005190271,-0.009854754,0.069034713,-0.067054029,0.067172634,0.180581323,0.021538236,0.023259823,-0.008396043
1503,-0.096296296,-0.008396043,-0.005618223,-0.022107106,-0.00810537,-0.016192601,0.024972457,-0.046336756,-0.036953263,-0.026009957,0.017640056,0.068828697,0.000585191,0.003257816,0.054940251,-0.07932781,0.097639999,0.047931992,0.157893169,-0.025730634,0.000124096
1504,-0.084937914,0.000124096,-0.009366817,0.037678132,-0.022107106,-0.028982613,-0.016192601,-0.055504471,0.001978159,-0.05620535,-0.005881555,0.060249875,-0.005375796,0.012374111,0.066928268,-0.068089906,0.041317706,0.080203488,0.198350788,-0.081841403,-0.007969763
1505,-0.01338228,-0.007969763,-0.025651943,0.024549078,0.037678132,0.00543235,-0.028982613,-0.045889751,-0.048178665,-0.008687593,-0.021452243,0.016088301,0.067190186,0.006312541,0.040972535,-0.048657097,-0.01103682,0.106488637,0.172805206,-0.068843985,0.0490879
1506,-0.078809041,0.0490879,0.009831768,-0.015459267,0.024549078,-0.010360761,0.00543235,0.023398564,-0.063801557,0.017342177,-0.050397698,0.059552909,0.053392945,-0.0168571,0.017610623,0.02577561,-0.035718836,0.084808584,0.17066247,-0.064534863,-0.012252609
1507,-0.060166315,-0.012252609,-0.017966609,0.007851004,-0.015459267,-0.034058438,-0.010360761,0.019470869,-0.062932411,-0.006118095,-0.033510271,0.018821342,0.087207613,-0.005190271,-0.009854754,0.069034713,-0.067054029,0.067172634,0.180581323,-0.072681765,0.02219086
1508,-0.049965635,0.02219086,-0.021939689,-0.000394039,0.007851004,-0.002265861,-0.034058438,0.050917352,-0.046336756,-0.036953263,-0.026009957,0.02179091,0.068828697,0.000585191,0.003257816,0.054940251,-0.07932781,0.097639999,0.047931992,-0.070001581,-0.007121317
1509,-0.066182889,-0.007121317,-0.008447135,-0.027532951,-0.000394039,-0.024489023,-0.002265861,0.043303968,-0.055504471,0.001978159,-0.05620535,0.019167409,0.060249875,-0.005375796,0.012374111,0.066928268,-0.068089906,0.041317706,0.080203488,-0.050163646,0.004940169
1510,-0.054046154,0.004940169,-0.008396043,-0.010424895,-0.027532951,-0.003323892,-0.024489023,0.056881158,-0.045889751,-0.048178665,-0.008687593,0.015694299,0.016088301,0.067190186,0.006312541,0.040972535,-0.048657097,-0.01103682,0.106488637,0.010698965,0.083069332
1511,-0.094800871,0.083069332,0.000124096,0.017550862,-0.010424895,-0.007500454,-0.003323892,0.091115024,0.023398564,-0.063801557,0.017342177,0.014282119,0.059552909,0.053392945,-0.0168571,0.017610623,0.02577561,-0.035718836,0.084808584,0.043055394,0.047859598
1512,-0.060601285,0.047859598,-0.007969763,-0.007297688,0.017550862,-0.013453794,-0.007500454,0.157517966,0.019470869,-0.062932411,-0.006118095,0.006472594,0.018821342,0.087207613,-0.005190271,-0.009854754,0.069034713,-0.067054029,0.067172634,0.046027874,-0.012376972
1513,-0.070886456,-0.012376972,0.0490879,-0.008151976,-0.007297688,0.061665894,-0.013453794,0.118373724,0.050917352,-0.046336756,-0.036953263,-0.014847483,0.02179091,0.068828697,0.000585191,0.003257816,0.054940251,-0.07932781,0.097639999,0.052756132,-0.01231279
1514,-0.104232529,-0.01231279,-0.012252609,0.005524746,-0.008151976,0.0067409,0.061665894,0.112526073,0.043303968,-0.055504471,0.001978159,0.025177697,0.019167409,0.060249875,-0.005375796,0.012374111,0.066928268,-0.068089906,0.041317706,0.041905772,0.026207157
1515,-0.120472164,0.026207157,0.02219086,-0.010988782,0.005524746,-0.000483583,0.0067409,0.136069842,0.056881158,-0.045889751,-0.048178665,0.052050922,0.015694299,0.016088301,0.067190186,0.006312541,0.040972535,-0.048657097,-0.01103682,0.078294303,-0.02214031
1516,-0.118060196,-0.02214031,-0.007121317,-0.007853514,-0.010988782,-0.001116501,-0.000483583,0.025711716,0.091115024,0.023398564,-0.063801557,0.015280276,0.014282119,0.059552909,0.053392945,-0.0168571,0.017610623,0.02577561,-0.035718836,0.135291638,-0.06192638
1517,-0.080957595,-0.06192638,0.004940169,0.027720816,-0.007853514,-0.023621754,-0.001116501,-0.081753792,0.157517966,0.019470869,-0.062932411,0.031612849,0.006472594,0.018821342,0.087207613,-0.005190271,-0.009854754,0.069034713,-0.067054029,0.112729348,-0.006403145
1518,-0.054193022,-0.006403145,0.083069332,-0.003194591,0.027720816,0.098744546,-0.023621754,-0.076199604,0.118373724,0.050917352,-0.046336756,0.054518711,-0.014847483,0.02179091,0.068828697,0.000585191,0.003257816,0.054940251,-0.07932781,0.096089122,-0.019324436
1519,0.052719937,-0.019324436,0.047859598,0.00507172,-0.003194591,0.059956008,0.098744546,-0.082757713,0.112526073,0.043303968,-0.055504471,-0.011750688,0.025177697,0.019167409,0.060249875,-0.005375796,0.012374111,0.066928268,-0.068089906,0.111489881,-0.012551101
1520,0.049433186,-0.012551101,-0.012376972,-0.01472561,0.00507172,-0.020347535,0.059956008,-0.117400537,0.136069842,0.056881158,-0.045889751,-0.045485533,0.052050922,0.015694299,0.016088301,0.067190186,0.006312541,0.040972535,-0.048657097,-0.007443853,0.011666546
1521,0.030872098,0.011666546,-0.01231279,0.003236314,-0.01472561,-0.016054228,-0.020347535,-0.086887046,0.025711716,0.091115024,0.023398564,-0.013482139,0.015280276,0.014282119,0.059552909,0.053392945,-0.0168571,0.017610623,0.02577561,-0.066973209,-0.005196134
1522,0.052651766,-0.005196134,0.026207157,0.059840481,0.003236314,-0.009903009,-0.016054228,-0.031666303,-0.081753792,0.157517966,0.019470869,-0.028310179,0.031612849,0.006472594,0.018821342,0.087207613,-0.005190271,-0.009854754,0.069034713,-0.071340974,-0.010085701
1523,0.082727692,-0.010085701,-0.02214031,0.01215524,0.059840481,-0.018825387,-0.009903009,-0.035255227,-0.076199604,0.118373724,0.050917352,-0.03585146,0.054518711,-0.014847483,0.02179091,0.068828697,0.000585191,0.003257816,0.054940251,-0.035680294,0.006561441
1524,0.103956104,0.006561441,-0.06192638,0.018880044,0.01215524,-0.003615709,-0.018825387,-0.009789859,-0.082757713,0.112526073,0.043303968,-0.003076539,-0.011750688,0.025177697,0.019167409,0.060249875,-0.005375796,0.012374111,0.066928268,-0.034412121,-0.004535907
1525,0.170838079,-0.004535907,-0.006403145,-0.005033717,0.018880044,-0.024933569,-0.003615709,-0.001752252,-0.117400537,0.136069842,0.056881158,-0.003644613,-0.045485533,0.052050922,0.015694299,0.016088301,0.067190186,0.006312541,0.040972535,0.01379801,0.002100936
1526,0.152447552,0.002100936,-0.019324436,0.007775975,-0.005033717,0.021729474,-0.024933569,-0.011190983,-0.086887046,0.025711716,0.091115024,-0.028519818,-0.013482139,0.015280276,0.014282119,0.059552909,0.053392945,-0.0168571,0.017610623,0.008592131,-0.011544535
